Cricinfo_id,Teams_overview,teams_ov_telugu
395887,['Multan Tigers'],ముల్తాన్ టైగర్స్
321154,"['Khyber-Pakhtunkhwa Province', 'Lahore Qalandars', 'Peshawar']","కైబర్-పక్తుంఖ్వ ప్రోవిన్స్, లహోర్ కళాందర్స్, పేషవర్"
279506,"['Baluchistan', 'Lahore Qalandars', 'Multan', 'State Bank of Pakistan']","స్టేట్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, బలుచిస్తాన్, లహోర్ కళాందర్స్, ముల్తాన్"
319759,"['Abbottabad', 'Abbottabad Falcons', 'Pakistan International Airlines']","పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, అబ్బోత్తాబాద్, అబ్బోత్తాబాద్ ఫాల్కాన్స్"
40305,"['Pakistan', 'Karachi', 'Pakistan Automobiles Corporation', 'Pakistan International Airlines', 'Pakistan University Grants Commission', 'United Bank Limited']","పాకిస్తాన్, పాకిస్తాన్ ఆటోమాబిల్స్ కార్పొరేషన్, పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, పాకిస్తాన్ యూనివర్సిటీ గ్రాంట్స్ కమిషన్, కరాచీ, యునిటెడ్ బ్యాంక్ లిమిటెడ్"
40383,"['Pakistan', 'Allied Bank', 'Habib Bank Limited', 'ICL Pakistan XI', 'Lahore', 'Lahore Badshahs', 'Pakistan Reserves']","పాకిస్తాన్, ఐ.సీ.ఎల్. పాకిస్తాన్ క్సీ, పాకిస్తాన్ రిజర్వ్స్, అలీడ్ బ్యాంక్, హబీబీ బ్యాంక్ లిమిటెడ్, లహోర్"
683409,['Hyderabad (Pakistan)'],హైదరాబాద్ (పాకిస్తాన్)
647773,['Port Qasim Authority'],పోర్ట్ కాసిం ఆథారిటీ
40381,"['Lahore', 'Pakistan International Airlines', 'Redco Pakistan Ltd']","పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, రెడ్కో పాకిస్తాన్ లీత్, లహోర్"
959789,"['Edmonton Royals', 'Lahore Qalandars', 'Pakistan Under-19s', 'Quetta Gladiators']","పాకిస్తాన్ అండర్ -19స్, ఎడ్మంటన్ రోయాల్స్, లహోర్ కళాందర్స్, క్వెట్ట గ్లాడియేటర్స్"
40380,"['Pakistan', 'Karachi', 'Pakistan International Airlines', 'Peshawar Cricket Association']","పాకిస్తాన్, పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, కరాచీ, పేషవర్ క్రికెట్ అసోసియేషన్"
40412,"['Bahawalpur', 'Multan']","బహవాల్‌పూర్, ముల్తాన్"
40375,"['Pakistan', 'Karachi', 'National Bank of Pakistan', 'Pakistan International Airlines', 'Sind', 'United Bank Limited']","పాకిస్తాన్, నేషనల్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, కరాచీ, సిండ్, యునిటెడ్ బ్యాంక్ లిమిటెడ్"
327647,['Faisalabad'],ఫైసలబడ్
40531,['Rest of Punjab'],రెస్ట్ ఆఫ్ పంజాబ్
40494,"['Lahore', 'Pakistan Railways']","పాకిస్తాన్ రైల్వేస్, లహోర్"
925937,['FATA Region'],ఎఫ్.ఏ.టి.ఏ. రీజన్
684473,['Agriculture Development Bank of Pakistan'],అగ్రికల్చర్ డెవెలప్మెంట్ బ్యాంక్ ఆఫ్ పాకిస్తాన్
628240,"['Pakistan', 'Islamabad United', 'Pakistan Under-19s', 'Sui Northern Gas Pipelines Limited', 'Toronto Nationals', 'Zarai Taraqiati Bank Limited']","పాకిస్తాన్, పాకిస్తాన్ అండర్ -19స్, ఇస్లామాబాద్ యునిటెడ్, సూ నార్తర్న్ గాస్ పైపెలినెస్ లిమిటెడ్, టోరంటో నేషనల్స్, జారై తరకియటి బ్యాంక్ లిమిటెడ్"
1168651,"['Pakistan', 'Peshawar Zalmi', 'Rawalpindi', 'Team White']","పాకిస్తాన్, పేషవర్ జాల్మీ, రావాల్పింది, టీమ్ విట్ట్"
922977,"['Karachi Kings', 'Pakistan Under-19s']","పాకిస్తాన్ అండర్ -19స్, కరాచీ కింగ్స్"
40545,"['Pakistan Under-19s', 'Peshawar']","పాకిస్తాన్ అండర్ -19స్, పేషవర్"
790361,['Pakistan International Airlines'],పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్
429119,"['Lahore Eagles', 'Lahore Shalimar']","లహోర్ ఎగల్స్, లహోర్ షలీమార్"
681305,"['Pakistan', 'Islamabad United', 'Pakistan A', 'Peshawar Zalmi', 'Sialkot Region', 'St Kitts and Nevis Patriots']","పాకిస్తాన్, పాకిస్తాన్ ఏ., ఇస్లామాబాద్ యునిటెడ్, పేషవర్ జాల్మీ, సియాల్కాట్ రీజన్, స్ట్ కిట్స్ అండ్ నెవిస్ పాట్రియట్స్"
384518,"['Pakistan', 'Khulna Royal Bengals', 'Lahore Qalandars', 'Multan Sultans', 'National Bank of Pakistan', 'Pakistan A', 'Pakistan Under-19s', 'Pakistan Under-23s', 'Peshawar Zalmi', 'Rawalpindi']","పాకిస్తాన్, నేషనల్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, పాకిస్తాన్ ఏ., పాకిస్తాన్ అండర్ -19స్, పాకిస్తాన్ అండర్ -23స్, ఖుల్నా రోయాల్ బెంగల్స్"
594360,"['Islamabad', 'Islamabad Leopards']","ఇస్లామాబాద్, ఇస్లామాబాద్ లివర్‌పార్డ్స్"
40373,"['Pakistan', 'Bahawalpur', 'Karachi', 'Pakistan International Airlines']","పాకిస్తాన్, పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, బహవాల్‌పూర్, కరాచీ"
395003,['Peshawar'],పేషవర్
40467,"['Bahawalpur', 'Bahawalpur Stags']","బహవాల్‌పూర్, బహవాల్‌పూర్ స్టాగ్స్"
480448,"['Faisalabad', 'Punjab (Pakistan)', 'State Bank of Pakistan']","పంజాబ్ (పాకిస్తాన్), స్టేట్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, ఫైసలబడ్"
40376,"['Pakistan', 'Kalat', 'Karachi', 'Pakistan International Airlines', 'Pakistan Universities']","పాకిస్తాన్, పాకిస్తాన్ ఇంటర్నేషనల్ ఆయిర్లిన్స్, పాకిస్తాన్ యూనివర్సిటీసిట్స్, కాలత్, కరాచీ"
40371,"['Hyderabad (Pakistan)', 'Karachi', 'National Bank of Pakistan', 'Rest of Sindh']","హైదరాబాద్ (పాకిస్తాన్), నేషనల్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, కరాచీ, రెస్ట్ ఆఫ్ సింద్"
594388,['Quetta Bears'],క్వెట్ట బెర్స్
391481,"['Lahore Ravi', 'Lahore Shalimar']","లహోర్ రావీ, లహోర్ షలీమార్"
40530,['Rest of Baluchistan'],రెస్ట్ ఆఫ్ బలుచిస్తాన్
532428,['Multan Tigers'],ముల్తాన్ టైగర్స్
40389,"['Karachi', 'Public Works Department']","కరాచీ, పబ్లిక్ వర్క్స్ డిపార్ట్మెంట్"
40378,"['Pakistan', 'Habib Bank Limited', 'ICL Pakistan XI', 'Karachi', 'Mumbai Champs', 'Pakistan Customs']","పాకిస్తాన్, ఐ.సీ.ఎల్. పాకిస్తాన్ క్సీ, పాకిస్తాన్ కస్టమ్స్, హబీబీ బ్యాంక్ లిమిటెడ్, కరాచీ, ముంబై చాంప్స్"
396755,['Peshawar'],పేషవర్
781371,['Multan Tigers'],ముల్తాన్ టైగర్స్
318788,"['Pakistan', 'Baluchistan', 'FATA Region', 'Karachi Whites', 'Lahore Qalandars', 'Pakistan A', 'Pakistan Blues', 'Pakistan Cricket Board XI', 'Pakistan Under-23s', 'Peshawar Zalmi', 'Punjab (Pakistan)', 'Punjab Badshahs', 'Sialkot', 'Zarai Taraqiati Bank Limited']","పాకిస్తాన్, పాకిస్తాన్ ఏ., పాకిస్తాన్ బ్లూస్, పాకిస్తాన్ క్రికెట్ బోర్డ్ క్సీ, పాకిస్తాన్ అండర్ -23స్, పంజాబ్ (పాకిస్తాన్)"
40529,['Hyderabad (Pakistan)'],హైదరాబాద్ (పాకిస్తాన్)
1161606,"['Pakistan', 'Baluchistan', 'Lahore Qalandars', 'Melbourne Stars', 'Northern (Pakistan)', 'Qalandars']","పాకిస్తాన్, నార్తర్న్ (పాకిస్తాన్), బలుచిస్తాన్, లహోర్ కళాందర్స్, మెల్బోర్న్ స్టర్స్, కళాందర్స్"
273616,"['Abbottabad', 'Abbottabad Rhinos']","అబ్బోత్తాబాద్, అబ్బోత్తాబాద్ రినాస్"
652683,"['AJK Jaguars', 'Habib Bank Limited', 'Pakistan Television', 'Pakistan Under-19s']","పాకిస్తాన్ టెలివిజన్‌, పాకిస్తాన్ అండర్ -19స్, ఏ.జె.కె. జాగ్వర్స్, హబీబీ బ్యాంక్ లిమిటెడ్"
40369,"['Pakistan', 'Lahore', 'Water and Power Development Authority']","పాకిస్తాన్, లహోర్, వాటర్ అండ్ పోవర్ డెవెలప్మెంట్ ఆథారిటీ"
324328,['Rawalpindi'],రావాల్పింది
711737,['Pakistan Under-19s'],పాకిస్తాన్ అండర్ -19స్
316363,"['Pakistan', 'Barbados Tridents', 'Khyber-Pakhtunkhwa Fighters', 'Khyber-Pakhtunkhwa Panthers', 'Khyber-Pakhtunkhwa Province', 'Lahore Whites', 'Multan Sultans', 'National Bank of Pakistan', 'Pakistan A', 'Pakistan Chief Ministers XI', ""Pakistan Cricket Board Patron's XI"", 'Peshawar', 'Punjab (Pakistan)', 'Water and Power Development Authority', 'Zarai Taraqiati Bank Limited']","పాకిస్తాన్, నేషనల్ బ్యాంక్ ఆఫ్ పాకిస్తాన్, పాకిస్తాన్ ఏ., పాకిస్తాన్ చీఫ్ మినిస్టర్స్ క్సీ, పాకిస్తాన్ క్రికెట్ బోర్డ్ పాట్రాన్'స్ క్సీ, పంజాబ్ (పాకిస్తాన్)"
556707,"['Lahore Eagles', 'Lahore Lions', 'Lahore Ravi', 'Water and Power Development Authority']","లహోర్ ఎగల్స్, లహోర్ లియన్స్, లహోర్ రావీ, వాటర్ అండ్ పోవర్ డెవెలప్మెంట్ ఆథారిటీ"
40556,"['Pakistan', 'Karachi', 'Muslim Commercial Bank', 'Sind']","పాకిస్తాన్, కరాచీ, ముస్లిం కమర్షియల్ బ్యాంక్, సిండ్"
40583,"['Habib Bank Limited', 'Karachi']","హబీబీ బ్యాంక్ లిమిటెడ్, కరాచీ"
297485,"['AJK Jaguars', 'Hampshire 2nd XI', 'Kowloon Cricket Club', 'Staffordshire', 'Sussex', 'Sussex 2nd XI', 'Worcestershire', 'Worcestershire 2nd XI', 'Yorkshire Academy']","ఏ.జె.కె. జాగ్వర్స్, హాంప్‌షైర్ 2న్ద్ క్సీ, కౌలోన్ క్రికెట్ క్లబ్, స్టఫ్టాఫోర్డ్షిర్, సస్సెక్స్, సస్సెక్స్ 2న్ద్ క్సీ"
